count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
13.62,1.000000,9.214656,-2.150970,-2.588050,1.877034,1.459313,-6.939301,1.877092,1.459324,-6.939404,0.939318,-0.219262,-0.263828,After_fall
13.64,1.000000,9.214611,-2.151442,-2.587784,1.876962,1.459283,-6.939197,1.877034,1.459313,-6.939301,0.939315,-0.219308,-0.263801,After_fall
13.66,1.000000,9.214533,-2.152074,-2.587523,1.876884,1.459245,-6.939093,1.876962,1.459283,-6.939197,0.939308,-0.219372,-0.263774,After_fall
13.68,1.000000,9.214553,-2.152392,-2.587497,1.876878,1.459273,-6.939100,1.876884,1.459245,-6.939093,0.939303,-0.219411,-0.263761,After_fall
13.7,1.000000,9.214528,-2.152485,-2.587431,1.876863,1.459303,-6.939064,1.876878,1.459273,-6.939100,0.939301,-0.219421,-0.263758,After_fall
13.72,1.000000,9.214498,-2.152676,-2.587224,1.876834,1.459337,-6.938927,1.876863,1.459303,-6.939064,0.939299,-0.219440,-0.263747,After_fall
13.74,1.000000,9.214490,-2.152877,-2.587112,1.876790,1.459350,-6.938850,1.876834,1.459337,-6.938927,0.939300,-0.219459,-0.263730,After_fall
13.76,1.000000,9.214520,-2.152944,-2.586959,1.876740,1.459352,-6.938797,1.876790,1.459350,-6.938850,0.939304,-0.219464,-0.263712,After_fall
13.78,1.000000,9.214512,-2.153118,-2.586775,1.876674,1.459328,-6.938713,1.876740,1.459352,-6.938797,0.939305,-0.219480,-0.263696,After_fall
13.8,1.000000,9.214539,-2.153224,-2.586748,1.876652,1.459335,-6.938653,1.876674,1.459328,-6.938713,0.939303,-0.219494,-0.263691,After_fall
13.82,1.000000,9.214555,-2.153126,-2.586794,1.876629,1.459340,-6.938618,1.876652,1.459335,-6.938653,0.939305,-0.219483,-0.263693,After_fall
13.84,1.000000,9.214555,-2.152812,-2.587028,1.876577,1.459301,-6.938624,1.876629,1.459340,-6.938618,0.939308,-0.219447,-0.263713,After_fall
13.86,1.000000,9.214549,-2.152278,-2.587477,1.876509,1.459240,-6.938651,1.876577,1.459301,-6.938624,0.939309,-0.219390,-0.263757,After_fall
13.88,1.000000,9.214567,-2.151803,-2.587993,1.876492,1.459201,-6.938698,1.876509,1.459240,-6.938651,0.939305,-0.219344,-0.263807,After_fall
13.9,1.000000,9.214499,-2.151553,-2.588371,1.876470,1.459170,-6.938693,1.876492,1.459201,-6.938698,0.939299,-0.219319,-0.263851,After_fall
13.92,1.000000,9.214431,-2.151452,-2.588558,1.876440,1.459145,-6.938588,1.876470,1.459170,-6.938693,0.939293,-0.219310,-0.263880,After_fall
13.94,1.000000,9.214345,-2.151472,-2.588837,1.876387,1.459108,-6.938539,1.876440,1.459145,-6.938588,0.939286,-0.219310,-0.263903,After_fall
13.96,1.000000,9.214255,-2.151487,-2.589133,1.876323,1.459065,-6.938520,1.876387,1.459108,-6.938539,0.939278,-0.219311,-0.263930,After_fall
13.98,1.000000,9.214199,-2.151438,-2.589422,1.876294,1.459085,-6.938472,1.876323,1.459065,-6.938520,0.939269,-0.219313,-0.263962,After_fall
14,1.000000,9.214122,-2.151417,-2.589726,1.876266,1.459095,-6.938428,1.876294,1.459085,-6.938472,0.939261,-0.219310,-0.263993,After_fall
14.02,1.000000,9.214128,-2.151248,-2.589884,1.876235,1.459060,-6.938395,1.876266,1.459095,-6.938428,0.939262,-0.219288,-0.264008,After_fall
14.04,1.000000,9.214169,-2.151005,-2.589902,1.876199,1.459028,-6.938344,1.876235,1.459060,-6.938395,0.939267,-0.219263,-0.264012,After_fall
14.06,1.000000,9.214179,-2.150925,-2.589906,1.876157,1.458995,-6.938283,1.876199,1.459028,-6.938344,0.939268,-0.219255,-0.264013,After_fall
14.08,1.000000,9.214252,-2.150732,-2.590095,1.876180,1.458979,-6.938299,1.876157,1.458995,-6.938283,0.939269,-0.219237,-0.264024,After_fall
14.1,1.000000,9.214252,-2.150424,-2.590245,1.876179,1.458953,-6.938287,1.876180,1.458979,-6.938299,0.939272,-0.219205,-0.264043,After_fall
14.12,1.000000,9.214258,-2.150152,-2.590237,1.876130,1.458911,-6.938219,1.876179,1.458953,-6.938287,0.939277,-0.219175,-0.264047,After_fall
14.14,1.000000,9.214326,-2.149906,-2.590313,1.876098,1.458865,-6.938197,1.876130,1.458911,-6.938219,0.939282,-0.219150,-0.264050,After_fall
14.16,1.000000,9.214347,-2.149696,-2.590462,1.876076,1.458825,-6.938197,1.876098,1.458865,-6.938197,0.939283,-0.219129,-0.264063,After_fall
14.18,1.000000,9.214343,-2.149417,-2.590636,1.876041,1.458803,-6.938188,1.876076,1.458825,-6.938197,0.939284,-0.219103,-0.264082,After_fall
14.2,1.000000,9.214371,-2.149091,-2.590827,1.876014,1.458788,-6.938172,1.876041,1.458803,-6.938188,0.939286,-0.219070,-0.264102,After_fall
14.22,1.000000,9.214403,-2.148806,-2.590986,1.876004,1.458778,-6.938143,1.876014,1.458788,-6.938172,0.939288,-0.219041,-0.264120,After_fall
14.24,1.000000,9.214433,-2.148644,-2.591127,1.876003,1.458739,-6.938167,1.876004,1.458778,-6.938143,0.939290,-0.219022,-0.264129,After_fall
14.26,1.000000,9.214461,-2.148566,-2.591134,1.876007,1.458695,-6.938217,1.876003,1.458739,-6.938167,0.939292,-0.219013,-0.264127,After_fall
14.28,1.000000,9.214422,-2.148489,-2.591280,1.876012,1.458691,-6.938233,1.876007,1.458695,-6.938217,0.939288,-0.219010,-0.264145,After_fall
14.3,1.000000,9.214321,-2.148425,-2.591599,1.875998,1.458683,-6.938224,1.876012,1.458691,-6.938233,0.939280,-0.219003,-0.264180,After_fall
14.32,1.000000,9.214275,-2.148273,-2.591695,1.875943,1.458678,-6.938165,1.875998,1.458683,-6.938224,0.939279,-0.218988,-0.264195,After_fall
14.34,1.000000,9.214317,-2.148079,-2.591845,1.875896,1.458655,-6.938209,1.875943,1.458678,-6.938165,0.939283,-0.218966,-0.264200,After_fall
14.36,1.000000,9.214352,-2.147838,-2.591999,1.875853,1.458623,-6.938306,1.875896,1.458655,-6.938209,0.939286,-0.218940,-0.264210,After_fall
14.38,1.000000,9.214375,-2.147592,-2.592232,1.875843,1.458578,-6.938385,1.875853,1.458623,-6.938306,0.939285,-0.218914,-0.264236,After_fall
14.4,1.000000,9.214343,-2.147297,-2.592549,1.875825,1.458534,-6.938450,1.875843,1.458578,-6.938385,0.939282,-0.218884,-0.264269,After_fall
14.42,1.000000,9.214376,-2.146871,-2.592694,1.875791,1.458496,-6.938491,1.875825,1.458534,-6.938450,0.939288,-0.218841,-0.264287,After_fall
14.44,1.000000,9.214446,-2.146493,-2.592743,1.875743,1.458468,-6.938570,1.875791,1.458496,-6.938491,0.939296,-0.218804,-0.264288,After_fall
14.46,1.000000,9.214497,-2.146312,-2.592703,1.875688,1.458445,-6.938667,1.875743,1.458468,-6.938570,0.939302,-0.218786,-0.264282,After_fall
14.48,1.000000,9.214584,-2.146020,-2.592664,1.875651,1.458444,-6.938751,1.875688,1.458445,-6.938667,0.939309,-0.218758,-0.264279,After_fall
14.5,1.000000,9.214676,-2.145638,-2.592622,1.875607,1.458435,-6.938828,1.875651,1.458444,-6.938751,0.939319,-0.218719,-0.264276,After_fall
14.52,1.000000,9.214803,-2.145376,-2.592337,1.875547,1.458409,-6.938888,1.875607,1.458435,-6.938828,0.939334,-0.218690,-0.264248,After_fall
14.54,1.000000,9.214980,-2.145177,-2.591978,1.875519,1.458383,-6.938940,1.875547,1.458409,-6.938888,0.939348,-0.218670,-0.264213,After_fall
