count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
66.34,0.019997,-4.746171,-0.299306,11.314770,-0.740188,0.356222,-6.294542,-0.755190,0.409960,-6.365490,-0.560285,0.243428,0.791722,After_fall
66.36,0.020004,-5.980142,-0.573766,10.129810,-0.734319,0.302674,-6.236787,-0.740188,0.356222,-6.294542,-0.639503,0.214382,0.738293,After_fall
66.38,0.019997,-7.533285,0.481012,9.796551,-0.752106,0.264592,-6.177110,-0.734319,0.302674,-6.236787,-0.677245,0.243165,0.694413,After_fall
66.4,0.020004,-5.123255,-1.805172,9.829679,-0.724679,0.180408,-6.119479,-0.752106,0.264592,-6.177110,-0.662008,0.244964,0.708335,After_fall
66.42,0.019997,-7.618582,-0.663653,8.603685,-0.736286,0.132198,-6.079545,-0.724679,0.180408,-6.119479,-0.717448,0.178109,0.673457,After_fall
66.43999,0.019997,-6.629790,1.197626,8.322365,-0.733279,0.098185,-6.042509,-0.736286,0.132198,-6.079545,-0.691144,0.295468,0.659560,After_fall
66.46,0.020004,-4.857272,3.464420,7.445914,-0.736422,0.054929,-6.023945,-0.733279,0.098185,-6.042509,-0.479123,0.573578,0.664416,After_fall
66.48,0.019997,-3.262504,5.043818,6.683772,-0.761586,0.011615,-6.017138,-0.736422,0.054929,-6.023945,-0.204288,0.734950,0.646618,After_fall
66.5,0.020004,-0.841199,7.465047,6.836391,-0.772395,0.011766,-6.007736,-0.761586,0.011615,-6.017138,-0.030670,0.760193,0.648973,After_fall
66.52,0.019997,-0.790757,9.065439,6.704996,-0.771215,0.046824,-6.003321,-0.772395,0.011766,-6.007736,-0.086623,0.745390,0.660977,After_fall
66.54,0.020004,-1.118215,6.163392,6.592459,-0.770933,0.016439,-5.991363,-0.771215,0.046824,-6.003321,-0.115421,0.783110,0.611079,After_fall
66.56,0.019997,-0.740917,8.321981,5.244525,-0.769998,0.017432,-5.990750,-0.770933,0.016439,-5.991363,-0.080294,0.843253,0.531487,After_fall
66.58,0.020004,0.216078,9.703093,3.892417,-0.760351,0.039678,-6.007477,-0.769998,0.017432,-5.990750,-0.027135,0.875740,0.482019,After_fall
66.6,0.019997,-0.075113,7.668666,4.716209,-0.756520,0.012508,-5.989761,-0.760351,0.039678,-6.007477,-0.027185,0.920226,0.390442,After_fall
66.62,0.019997,-0.644732,9.123694,2.994975,-0.755861,0.008564,-5.989518,-0.756520,0.012508,-5.989761,-0.069082,0.950145,0.304058,After_fall
66.64,0.020004,-0.826753,9.412929,2.782598,-0.760963,0.008928,-5.989176,-0.755861,0.008564,-5.989518,-0.058277,0.957670,0.281907,After_fall
66.66,0.019997,-0.561698,9.303756,2.976544,-0.760856,0.008436,-5.989298,-0.760963,0.008928,-5.989176,-0.057801,0.950904,0.304042,After_fall
66.68,0.020004,-0.544149,9.215955,3.125659,-0.760879,0.006871,-5.988623,-0.760856,0.008436,-5.989298,-0.055353,0.947416,0.315181,After_fall
66.7,0.019997,-0.560798,9.348555,3.173209,-0.761201,0.008764,-5.989361,-0.760879,0.006871,-5.988623,-0.055524,0.943313,0.327227,After_fall
66.72,0.020004,-0.547484,9.222383,3.323036,-0.761106,0.008927,-5.989321,-0.761201,0.008764,-5.989361,-0.056293,0.939268,0.338536,After_fall
66.74,0.019997,-0.561738,9.186320,3.397820,-0.761549,0.008934,-5.989371,-0.761106,0.008927,-5.989321,-0.055005,0.936391,0.346621,After_fall
66.76,0.020004,-0.541066,9.164803,3.457071,-0.761818,0.008924,-5.989382,-0.761549,0.008934,-5.989371,-0.053786,0.934281,0.352456,After_fall
66.78,0.019997,-0.530392,9.163429,3.454822,-0.761890,0.008867,-5.989388,-0.761818,0.008924,-5.989382,-0.053698,0.934381,0.352205,After_fall
