count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
26.18,0.020000,0.440750,-8.675387,-4.552686,-0.525556,0.667983,-3.112167,-0.525559,0.667951,-3.112221,0.044915,-0.884506,-0.464361,After_fall
26.2,0.019999,0.440056,-8.676600,-4.550354,-0.525542,0.668036,-3.112148,-0.525556,0.667983,-3.112167,0.044786,-0.884733,-0.463942,After_fall
26.22,0.020000,0.437789,-8.678817,-4.541704,-0.525526,0.668115,-3.112088,-0.525542,0.668036,-3.112148,0.044544,-0.885094,-0.463275,After_fall
26.24,0.020000,0.437449,-8.681496,-4.534542,-0.525474,0.668215,-3.112022,-0.525526,0.668115,-3.112088,0.044330,-0.885474,-0.462570,After_fall
26.26,0.020000,0.436706,-8.699006,-4.536796,-0.525264,0.668095,-3.112235,-0.525474,0.668215,-3.112022,0.043448,-0.886136,-0.461385,After_fall
26.28,0.019999,0.421675,-8.695648,-4.512841,-0.525186,0.668169,-3.112196,-0.525264,0.668095,-3.112235,0.042585,-0.886784,-0.460219,After_fall
26.3,0.020000,0.420942,-8.699004,-4.506484,-0.525102,0.668245,-3.112163,-0.525186,0.668169,-3.112196,0.042480,-0.887137,-0.459547,After_fall
26.32,0.020000,0.422091,-8.701926,-4.502080,-0.525018,0.668315,-3.112144,-0.525102,0.668245,-3.112163,0.042600,-0.887402,-0.459025,After_fall
26.34,0.020000,0.425644,-8.704021,-4.499721,-0.524935,0.668372,-3.112142,-0.525018,0.668315,-3.112144,0.042966,-0.887554,-0.458697,After_fall
26.36,0.019999,0.415992,-8.723763,-4.509492,-0.525026,0.668086,-3.112432,-0.524935,0.668372,-3.112142,0.042869,-0.887813,-0.458204,After_fall
26.38,0.020000,0.421737,-8.709816,-4.493319,-0.525026,0.668104,-3.112452,-0.525026,0.668086,-3.112432,0.042988,-0.887945,-0.457936,After_fall
26.4,0.020000,0.431626,-8.707783,-4.496648,-0.525022,0.668123,-3.112476,-0.525026,0.668104,-3.112452,0.043979,-0.887736,-0.458248,After_fall
26.42,0.020000,0.441671,-8.705691,-4.501688,-0.525027,0.668127,-3.112514,-0.525022,0.668123,-3.112476,0.045047,-0.887452,-0.458693,After_fall
26.44,0.019999,0.450759,-8.703398,-4.507276,-0.525053,0.668115,-3.112564,-0.525027,0.668127,-3.112514,0.046084,-0.887134,-0.459205,After_fall
26.46,0.020000,0.458383,-8.701226,-4.512766,-0.525111,0.668083,-3.112621,-0.525053,0.668115,-3.112564,0.047020,-0.886816,-0.459725,After_fall
26.48,0.020000,0.451393,-8.708224,-4.521041,-0.525438,0.667849,-3.112735,-0.525111,0.668083,-3.112621,0.047679,-0.886492,-0.460282,After_fall
26.5,0.020000,0.470366,-8.694218,-4.522650,-0.525504,0.667828,-3.112767,-0.525438,0.667849,-3.112735,0.048286,-0.886158,-0.460862,After_fall
26.52,0.019999,0.475200,-8.692191,-4.527739,-0.525602,0.667791,-3.112803,-0.525504,0.667828,-3.112767,0.048941,-0.885864,-0.461356,After_fall
26.54,0.020000,0.479673,-8.690969,-4.531958,-0.525695,0.667737,-3.112854,-0.525602,0.667791,-3.112803,0.049370,-0.885653,-0.461717,After_fall
26.56,0.020000,0.482650,-8.690447,-4.533709,-0.525753,0.667670,-3.112899,-0.525695,0.667737,-3.112854,0.049492,-0.885538,-0.461923,After_fall
26.58,0.020000,0.480240,-8.691116,-4.533934,-0.525809,0.667587,-3.112936,-0.525753,0.667670,-3.112899,0.049242,-0.885519,-0.461986,After_fall
26.6,0.019999,0.487785,-8.677760,-4.528255,-0.525722,0.667729,-3.112780,-0.525809,0.667587,-3.112936,0.049280,-0.885307,-0.462388,After_fall
26.62,0.020000,0.481840,-8.685436,-4.539011,-0.525730,0.667691,-3.112786,-0.525722,0.667729,-3.112780,0.049159,-0.885171,-0.462662,After_fall
26.64,0.020000,0.473935,-8.688040,-4.535872,-0.525733,0.667641,-3.112790,-0.525730,0.667691,-3.112786,0.048325,-0.885378,-0.462354,After_fall
26.66,0.020000,0.464752,-8.690813,-4.531743,-0.525728,0.667588,-3.112790,-0.525733,0.667641,-3.112790,0.047350,-0.885642,-0.461948,After_fall
26.68,0.020000,0.454926,-8.693682,-4.526728,-0.525713,0.667538,-3.112786,-0.525728,0.667588,-3.112790,0.046297,-0.885951,-0.461463,After_fall
26.7,0.019999,0.464182,-8.673402,-4.513723,-0.525429,0.667923,-3.112570,-0.525713,0.667538,-3.112786,0.045867,-0.886103,-0.461213,After_fall
26.72,0.020000,0.448513,-8.696005,-4.521169,-0.525372,0.667895,-3.112570,-0.525429,0.667923,-3.112570,0.045432,-0.886302,-0.460874,After_fall
26.74,0.020000,0.439089,-8.699245,-4.514060,-0.525302,0.667885,-3.112566,-0.525372,0.667895,-3.112570,0.044404,-0.886718,-0.460173,After_fall
26.76,0.020000,0.431600,-8.700770,-4.506401,-0.525216,0.667922,-3.112543,-0.525302,0.667885,-3.112566,0.043554,-0.887119,-0.459482,After_fall
26.78,0.019999,0.424688,-8.705433,-4.500382,-0.525135,0.667941,-3.112534,-0.525216,0.667922,-3.112543,0.042880,-0.887503,-0.458803,After_fall
26.8,0.020000,0.422576,-8.705877,-4.493321,-0.524999,0.668024,-3.112514,-0.525135,0.667941,-3.112534,0.042383,-0.887873,-0.458132,After_fall
26.82,0.020000,0.421284,-8.710986,-4.486285,-0.524812,0.668079,-3.112490,-0.524999,0.668024,-3.112514,0.041993,-0.888248,-0.457440,After_fall
26.84,0.020000,0.417775,-8.714045,-4.479170,-0.524621,0.668147,-3.112463,-0.524812,0.668079,-3.112490,0.041612,-0.888631,-0.456732,After_fall
26.86,0.019999,0.398048,-8.717542,-4.476696,-0.524736,0.668223,-3.112528,-0.524621,0.668147,-3.112463,0.041161,-0.889023,-0.456010,After_fall
26.88,0.020000,0.407387,-8.723937,-4.466061,-0.524576,0.668248,-3.112524,-0.524736,0.668223,-3.112528,0.040714,-0.889419,-0.455275,After_fall
26.9,0.020000,0.405625,-8.727267,-4.458901,-0.524395,0.668280,-3.112514,-0.524576,0.668248,-3.112524,0.040423,-0.889791,-0.454575,After_fall
26.92,0.020000,0.404426,-8.730358,-4.452176,-0.524201,0.668317,-3.112500,-0.524395,0.668280,-3.112514,0.040240,-0.890136,-0.453916,After_fall
26.94,0.019999,0.403592,-8.733054,-4.445940,-0.524007,0.668363,-3.112480,-0.524201,0.668317,-3.112500,0.040150,-0.890451,-0.453305,After_fall
26.96,0.020000,0.403045,-8.735598,-4.440481,-0.523828,0.668414,-3.112463,-0.524007,0.668363,-3.112480,0.040173,-0.890739,-0.452736,After_fall
26.98,0.020000,0.368719,-8.746076,-4.446755,-0.524287,0.668322,-3.112698,-0.523828,0.668414,-3.112463,0.039926,-0.891078,-0.452091,After_fall
27,0.020000,0.397192,-8.743001,-4.429678,-0.524152,0.668352,-3.112710,-0.524287,0.668322,-3.112698,0.039799,-0.891389,-0.451488,After_fall
27.02,0.019999,0.399433,-8.745206,-4.425476,-0.524050,0.668378,-3.112722,-0.524152,0.668352,-3.112710,0.040197,-0.891591,-0.451054,After_fall
27.04,0.020000,0.404901,-8.745879,-4.421590,-0.523946,0.668427,-3.112738,-0.524050,0.668378,-3.112722,0.040743,-0.891775,-0.450641,After_fall
27.06,0.020000,0.410629,-8.746989,-4.418153,-0.523867,0.668488,-3.112767,-0.523946,0.668427,-3.112738,0.041458,-0.891951,-0.450227,After_fall
